Time(ms),X,Y,Area
135742,1097.08,786.54,Area 2
135754,1097.08,786.54,Area 2
135765,1097.08,786.54,Area 2
135775,1101.67,783.00,Area 2
135786,1101.67,783.00,Area 2
135797,1101.67,783.00,Area 2
135807,1048.93,791.97,Area 2
135818,1048.93,791.97,Area 2
135831,1048.93,791.97,Area 2
135842,1011.99,812.63,Area 2
135853,1011.99,812.63,Area 2
135865,1035.39,821.19,Area 2
135876,1035.39,821.19,Area 2
135887,1035.39,821.19,Area 2
135898,1043.21,823.71,Area 2
135909,1043.21,823.71,Area 2
135919,1043.21,823.71,Area 2
135931,1043.88,826.44,Area 2
135941,1043.88,826.44,Area 2
135951,1043.88,826.44,Area 2
135964,1047.35,824.11,Area 2
135974,1047.35,824.11,Area 2
135985,1051.14,822.83,Area 2
135997,1051.14,822.83,Area 2
136007,1051.14,822.83,Area 2
136017,1139.83,840.91,Area 2
136031,1139.83,840.91,Area 2
136042,1139.83,840.91,Area 2
136052,1234.46,868.03,Area 2
136064,1234.46,868.03,Area 2
136075,1233.72,873.84,Area 2
136086,1233.72,873.84,Area 2
136098,1233.72,873.84,Area 2
136108,1223.42,871.36,Area 2
136118,1223.42,871.36,Area 2
136131,1223.42,871.36,Area 2
136141,1219.47,874.34,Area 2
136152,1219.47,874.34,Area 2
136164,1219.47,874.34,Area 2
136175,1221.93,877.01,Area 2
136186,1221.93,877.01,Area 2
136199,1220.17,874.97,Area 2
136215,1220.17,874.97,Area 2
136227,1220.17,874.97,Area 2
136237,1213.91,869.67,Area 2
136248,1213.91,869.67,Area 2
136258,1213.91,869.67,Area 2
136269,1213.66,870.53,Area 2
136281,1213.66,870.53,Area 2
136292,1428.80,1033.62,Area 2
136302,1428.80,1033.62,Area 2
136314,, ,Model
136325,, ,Model
136335,, ,Model
136348,, ,Model
136358,, ,Model
136368,, ,Model
136381,, ,Model
136392,, ,Model
136402,, ,Model
136415,, ,Model
136426,, ,Model
136436,, ,Model
136448,, ,Model
136458,, ,Model
136469,, ,Model
136481,, ,Model
136491,, ,Model
136501,, ,Model
136514,, ,Model
136525,, ,Model
136535,, ,Model
136549,, ,Model
136564,, ,Model
136574,, ,Model
136586,, ,Model
136597,, ,Model
136608,, ,Model
136619,, ,Model
136630,, ,Model
136641,, ,Model
136652,, ,Model
136664,, ,Model
136676,, ,Model
136686,, ,Model
136698,, ,Model
136708,, ,Model
136719,, ,Model
136731,, ,Model
136742,, ,Model
136753,, ,Model
136765,, ,Model
136775,, ,Model
136787,, ,Model
136797,, ,Model
136808,, ,Model
136819,, ,Model
136832,, ,Model
136842,, ,Model
136853,, ,Model
136864,, ,Model
136875,, ,Model
136885,, ,Model
136898,, ,Model
136908,, ,Model
136919,, ,Model
136931,, ,Model
136942,, ,Model
136953,, ,Model
136966,, ,Model
136981,, ,Model
136992,, ,Model
137003,, ,Model
137015,, ,Model
137025,, ,Model
137036,, ,Model
137048,, ,Model
137058,, ,Model
137068,, ,Model
137084,, ,Model
137100,, ,Model
137110,, ,Model
137121,, ,Model
137132,, ,Model
137142,, ,Model
137153,, ,Model
137164,, ,Model
137175,, ,Model
137185,, ,Model
137198,, ,Model
137209,, ,Model
137219,, ,Model
137230,, ,Model
137241,, ,Model
137252,, ,Model
137265,, ,Model
137275,, ,Model
137286,, ,Model
137300,, ,Model
137310,, ,Model
137321,, ,Model
137332,, ,Model
137343,, ,Model
137355,, ,Model
137365,, ,Model
137376,, ,Model
137387,, ,Model
137399,, ,Model
137415,, ,Model
137427,, ,Model
137439,769.41,455.32,Area 3
137450,769.41,455.32,Area 3
137467,746.27,428.78,Area 3
137483,746.27,428.78,Area 3
137493,747.49,425.69,Area 3
137505,747.49,425.69,Area 3
137517,747.49,425.69,Area 3
137527,753.65,434.95,Area 3
137539,753.65,434.95,Area 3
137550,753.65,434.95,Area 3
137565,748.03,436.79,Area 3
137577,748.03,436.79,Area 3
137589,735.07,429.73,Area 3
137599,735.07,429.73,Area 3
137610,735.07,429.73,Area 3
137622,730.79,430.85,Area 3
137635,730.79,430.85,Area 3
137652,732.21,428.58,Area 3
137664,732.21,428.58,Area 3
137675,732.59,427.66,Area 3
137686,732.59,427.66,Area 3
137698,732.59,427.66,Area 3
137709,744.21,423.13,Area 3
137719,744.21,423.13,Area 3
137731,744.21,423.13,Area 3
137742,963.24,430.75,Area 3
137753,963.24,430.75,Area 3
137764,963.24,430.75,Area 3
137774,1156.75,444.67,Area 4
137786,1156.75,444.67,Area 4
137797,1143.58,447.29,Area 4
137808,1143.58,447.29,Area 4
137818,1143.58,447.29,Area 4
137832,1141.40,448.79,Area 4
137842,1141.40,448.79,Area 4
137854,1141.40,448.79,Area 4
137864,1139.66,445.18,Area 4
137875,1139.66,445.18,Area 4
137886,1139.66,445.18,Area 4
137898,1139.53,441.68,Area 4
137908,1139.53,441.68,Area 4
137919,1056.68,448.50,Area 4
137931,1056.68,448.50,Area 4
137942,1056.68,448.50,Area 4
137952,854.97,467.97,Area 3
137964,854.97,467.97,Area 3
137975,854.97,467.97,Area 3
137986,736.08,487.22,Area 3
137997,736.08,487.22,Area 3
138007,736.08,487.22,Area 3
138018,735.64,496.68,Area 3
