Time(ms),X,Y,Area
277857,1235.4,815.26,Area 2
277867,1235.4,815.26,Area 2
277878,1235.4,815.26,Area 2
277890,1212.62,803.63,Area 2
277906,1212.62,803.63,Area 2
277917,1188.73,782.42,Area 2
277927,1188.73,782.42,Area 2
277939,1188.73,782.42,Area 2
277951,1185.45,768.99,Area 2
277961,1185.45,768.99,Area 2
277974,1186.98,758.34,Area 2
277989,1186.98,758.34,Area 2
278000,1200.58,759.31,Area 2
278011,1200.58,759.31,Area 2
278023,1200.58,759.31,Area 2
278035,1200.12,762.75,Area 2
278047,1200.12,762.75,Area 2
278057,1200.12,762.75,Area 2
278068,1214.06,707.6,Area 2
278078,1214.06,707.6,Area 2
278090,1231.76,672.02,Area 2
278100,1231.76,672.02,Area 2
278112,1231.76,672.02,Area 2
278123,1220.01,684.4,Area 2
278134,1220.01,684.4,Area 2
278145,1220.01,684.4,Area 2
278157,1215.09,676.37,Area 2
278167,1215.09,676.37,Area 2
278177,1215.09,676.37,Area 2
278189,1216.16,672,Area 2
278200,1216.16,672,Area 2
278210,1216.16,672,Area 2
278223,1214.55,672.37,Area 2
278233,1214.55,672.37,Area 2
278244,1206.25,684,Area 2
278256,1206.25,684,Area 2
278267,1206.25,684,Area 2
278278,1211.56,677.52,Area 2
278290,1211.56,677.52,Area 2
278300,1211.56,677.52,Area 2
278311,1218.85,661.04,Area 2
278323,1218.85,661.04,Area 2
278335,1220.1,655.25,Area 2
278345,1220.1,655.25,Area 2
278356,1220.1,655.25,Area 2
278367,1228.15,598.55,Area 2
278378,1228.15,598.55,Area 2
278390,1228.15,598.55,Area 2
278400,1220.53,602.72,Area 2
278411,1220.53,602.72,Area 2
278423,1220.53,602.72,Area 2
278433,1203.25,612.32,Area 2
278444,1203.25,612.32,Area 2
278456,1195.75,615.83,Area 2
278468,1195.75,615.83,Area 2
278479,1195.75,615.83,Area 2
278489,1195.75,615.83,Area 2
278499,1195.75,615.83,Area 2
278511,1195.75,615.83,Area 2
278522,1195.75,615.83,Area 2
278533,1195.75,615.83,Area 2
278544,1195.75,615.83,Area 2
278556,1195.75,615.83,Area 2
278567,1195.75,615.83,Area 2
278578,1133.53,758.7,Area 2
278589,1133.53,758.7,Area 2
278600,1133.53,758.7,Area 2
278610,1153.27,658.94,Area 2
278623,1153.27,658.94,Area 2
278633,1145.77,653.31,Area 2
278643,1145.77,653.31,Area 2
278657,1145.77,653.31,Area 2
278667,1145.77,653.31,Area 2
278678,1145.77,653.31,Area 2
278690,1145.77,653.31,Area 2
278701,1145.77,653.31,Area 2
278711,1145.77,653.31,Area 2
278723,1145.77,653.31,Area 2
278733,1145.77,653.31,Area 2
278744,1145.77,653.31,Area 2
278757,1119.69,883.99,Area 2
278767,1119.69,883.99,Area 2
278778,1119.69,883.99,Area 2
278790,1123.66,836.7,Area 2
278800,1123.66,836.7,Area 2
278812,1123.66,836.7,Area 2
278823,1129.27,840.45,Area 2
278834,1129.27,840.45,Area 2
278845,1137.45,846.57,Area 2
278856,1137.45,846.57,Area 2
278866,1137.45,846.57,Area 2
278876,1137.45,846.57,Area 2
278890,1182.68,792.6,Area 2
278900,1182.68,792.6,Area 2
278911,1323.82,530.04,Area 2
278923,1323.82,530.04,Area 2
278934,1323.82,530.04,Area 2
278944,1323.82,530.04,Area 2
278956,1323.82,530.04,Area 2
278967,1117.89,952.42,Area 2
278978,1117.89,952.42,Area 2
278989,1117.89,952.42,Area 2
278999,1121.01,980.34,Area 2
279010,1121.01,980.34,Area 2
279022,1121.01,980.34,Area 2
279032,1099.87,916.74,Area 2
279043,1099.87,916.74,Area 2
279056,1099.87,916.74,Area 2
279067,1078.29,916.97,Area 2
279079,1078.29,916.97,Area 2
279090,1068.86,920.77,Area 2
279106,1068.86,920.77,Area 2
279117,1068.86,920.77,Area 2
279128,1071.24,908.76,Area 2
279139,1071.24,908.76,Area 2
279150,1071.89,899.94,Area 2
279161,1071.89,899.94,Area 2
279174,1071.89,899.94,Area 2
279184,1081.22,915.16,Area 2
279194,1081.22,915.16,Area 2
279206,1081.22,915.16,Area 2
279217,1085.4,937.46,Area 2
279228,1085.4,937.46,Area 2
279240,1067.09,917.59,Area 2
279251,1067.09,917.59,Area 2
279261,1067.09,917.59,Area 2
279273,1064.87,900.52,Area 2
279283,1064.87,900.52,Area 2
279295,1064.87,900.52,Area 2
279306,1066.13,907.03,Area 2
279317,1066.13,907.03,Area 2
279328,1065.06,918.92,Area 2
279340,1065.06,918.92,Area 2
279350,1065.06,918.92,Area 2
279360,1084.4,914.72,Area 2
279374,1084.4,914.72,Area 2
279390,1129.2,900.56,Area 2
279406,1129.2,900.56,Area 2
279417,1129.2,900.56,Area 2
279428,1150.2,896.58,Area 2
279440,1150.2,896.58,Area 2
279451,1151.25,898.4,Area 2
279463,1151.25,898.4,Area 2
279473,1151.25,898.4,Area 2
279484,1147.86,885.17,Area 2
279494,1147.86,885.17,Area 2
279506,1147.86,885.17,Area 2
279517,1142.58,875.42,Area 2
279528,1142.58,875.42,Area 2
279539,1142.58,875.42,Area 2
279550,1145.98,886.3,Area 2
279561,1145.98,886.3,Area 2
279574,1135.71,882.29,Area 2
279584,1135.71,882.29,Area 2
279595,1135.71,882.29,Area 2
279607,1143.86,883.11,Area 2
279617,1143.86,883.11,Area 2
279627,1143.86,883.11,Area 2
279639,1148.98,870.05,Area 2
279650,1148.98,870.05,Area 2
279660,1150.32,862.69,Area 2
279673,1150.32,862.69,Area 2
279683,1150.32,862.69,Area 2
279694,1150.78,860.95,Area 2
279707,1150.78,860.95,Area 2
279717,1150.78,860.95,Area 2
279727,1149.47,846.34,Area 2
279739,1149.47,846.34,Area 2
279749,1149.47,846.34,Area 2
279759,1177.76,872.6,Area 2
279773,1177.76,872.6,Area 2
279784,1178.37,879.29,Area 2
279795,1178.37,879.29,Area 2
279806,1178.37,879.29,Area 2
279817,1158.3,856.05,Area 2
279828,1158.3,856.05,Area 2
279840,1158.3,856.05,Area 2
279850,1164.47,847.48,Area 2
279862,1164.47,847.48,Area 2
279874,1151.24,799.82,Area 2
279884,1151.24,799.82,Area 2
279896,1151.24,799.82,Area 2
279907,1144.92,756.73,Area 2
279917,1144.92,756.73,Area 2
279929,1144.92,756.73,Area 2
279942,1155.39,746.85,Area 2
279956,1155.39,746.85,Area 2
279967,1115.33,790.07,Area 2
279978,1115.33,790.07,Area 2
279990,1115.33,790.07,Area 2
280000,1121.04,742.83,Area 2
280011,1121.04,742.83,Area 2
280023,1127.5,747.48,Area 2
280034,1127.5,747.48,Area 2
280046,1127.5,747.48,Area 2
280060,1133.99,747.5,Area 2
280073,1133.99,747.5,Area 2
280084,1154.42,727.27,Area 2
280094,1154.42,727.27,Area 2
280107,1154.42,727.27,Area 2
280123,1152.93,710.3,Area 2
280134,1152.93,710.3,Area 2
280144,1152.93,710.3,Area 2
280157,1138.98,711.34,Area 2
280169,1138.98,711.34,Area 2
280180,1138.83,717.96,Area 2
280192,1138.83,717.96,Area 2
280208,1141.13,723.15,Area 2
280223,1141.13,723.15,Area 2
280233,1141.13,723.15,Area 2
280247,1138.58,719.28,Area 2
280257,1138.58,719.28,Area 2
280267,1145.14,721.38,Area 2
280278,1145.14,721.38,Area 2
280290,1145.14,721.38,Area 2
280301,1152.17,724.82,Area 2
280312,1152.17,724.82,Area 2
280322,1152.17,724.82,Area 2
280333,1147.99,720.04,Area 2
280343,1147.99,720.04,Area 2
280356,1147.99,720.04,Area 2
280366,1140.7,722.24,Area 2
280376,1140.7,722.24,Area 2
280390,1132.87,728.88,Area 2
280401,1132.87,728.88,Area 2
280412,1132.87,728.88,Area 2
280423,1137.33,719.92,Area 2
280433,1137.33,719.92,Area 2
280444,1137.33,719.92,Area 2
280457,1139.11,708.61,Area 2
280468,1139.11,708.61,Area 2
280479,1137.76,703.21,Area 2
280490,1137.76,703.21,Area 2
280501,1137.76,703.21,Area 2
280511,1147.92,699.88,Area 2
280523,1147.92,699.88,Area 2
280533,1147.92,699.88,Area 2
280545,1145.06,705.19,Area 2
280556,1145.06,705.19,Area 2
280567,1137.18,702.89,Area 2
280578,1137.18,702.89,Area 2
280589,1137.18,702.89,Area 2
280600,1137.49,698.49,Area 2
280611,1137.49,698.49,Area 2
280623,1137.49,698.49,Area 2
280634,1139.39,694.06,Area 2
280645,1139.39,694.06,Area 2
280657,1149.17,680.22,Area 2
280667,1149.17,680.22,Area 2
280678,1149.17,680.22,Area 2
280690,1147.33,667.03,Area 2
280700,1147.33,667.03,Area 2
280711,1147.33,667.03,Area 2
280723,1143.1,656.97,Area 2
280735,1143.1,656.97,Area 2
280745,1143.1,656.97,Area 2
280756,1136.27,643.88,Area 2
280766,1136.27,643.88,Area 2
280777,1136.27,643.88,Area 2
280790,1134.09,631.86,Area 2
280801,1134.09,631.86,Area 2
280813,1248.88,709.17,Area 2
280823,1248.88,709.17,Area 2
280833,1248.88,709.17,Area 2
280845,1516.17,996.97,Area 2
280856,1516.17,996.97,Area 2
280866,1516.17,996.97,Area 2
280877,1516.17,996.97,Area 2
280889,1516.17,996.97,Area 2
280900,1516.17,996.97,Area 2
280911,1516.17,996.97,Area 2
280923,1516.17,996.97,Area 2
280934,1516.17,996.97,Area 2
280944,1516.17,996.97,Area 2
280956,1516.17,996.97,Area 2
280967,1516.17,996.97,Area 2
280978,1516.17,996.97,Area 2
280989,1516.17,996.97,Area 2
280999,1516.17,996.97,Area 2
281010,1516.17,996.97,Area 2
281022,1516.17,996.97,Area 2
281033,1516.17,996.97,Area 2
281044,1516.17,996.97,Area 2
281056,1516.17,996.97,Area 2
281067,1516.17,996.97,Area 2
281077,1516.17,996.97,Area 2
281090,1516.17,996.97,Area 2
281100,1516.17,996.97,Area 2
281110,1516.17,996.97,Area 2
281123,1516.17,996.97,Area 2
281133,1516.17,996.97,Area 2
281143,1516.17,996.97,Area 2
281155,1516.17,996.97,Area 2
281166,1516.17,996.97,Area 2
281177,1516.17,996.97,Area 2
281190,1516.17,996.97,Area 2
281200,1516.17,996.97,Area 2
281210,1516.17,996.97,Area 2
281223,1516.17,996.97,Area 2
281234,1516.17,996.97,Area 2
281244,1516.17,996.97,Area 2
281257,1516.17,996.97,Area 2
281267,1516.17,996.97,Area 2
281279,1516.17,996.97,Area 2
281290,1516.17,996.97,Area 2
281301,1516.17,996.97,Area 2
281311,1516.17,996.97,Area 2
281323,1516.17,996.97,Area 2
281334,1516.17,996.97,Area 2
281345,, ,Model
281357,, ,Model
281368,, ,Model
281378,, ,Model
281389,, ,Model
281400,, ,Model
281410,, ,Model
281423,, ,Model
281433,, ,Model
281443,, ,Model
281457,, ,Model
281467,, ,Model
281477,, ,Model
281489,, ,Model
281500,, ,Model
281511,, ,Model
281525,, ,Model
281540,, ,Model
281551,, ,Model
281562,, ,Model
281573,, ,Model
281584,, ,Model
